timeStemp,Label,Dist_mm_1,Dist_mm_2,Dist_mm_3,Dist_mm_4,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Std_mm_1,Std_mm_2,Std_mm_3,Std_mm_4
665807781,11-11,2788.0,7485.0,6522.0,986.0,-59.0,-69.0,-59.0,-52.0,519.0,1583.0,487.0,724.0
665808506,11-11,2788.0,7544.0,6463.0,869.0,-58.0,-68.0,-57.0,-52.0,523.0,1611.0,294.0,798.0
665806356,11-11,3100.0,6899.0,6434.0,830.0,-57.0,-74.0,-59.0,-52.0,304.0,1999.0,581.0,803.0
665806917,11-11,2749.0,7368.0,6463.0,908.0,-58.0,-69.0,-59.0,-52.0,561.0,1680.0,412.0,792.0
665808477,11-11,2827.0,7690.0,5973.0,869.0,-58.0,-69.0,-55.0,-52.0,446.0,1557.0,994.0,828.0
665808783,11-11,2827.0,7485.0,6493.0,830.0,-58.0,-69.0,-54.0,-53.0,526.0,1640.0,365.0,819.0
665811779,11-11,3022.0,7397.0,6463.0,947.0,-58.0,-69.0,-59.0,-52.0,279.0,1682.0,348.0,748.0
665811318,11-11,3022.0,7397.0,6434.0,908.0,-58.0,-69.0,-59.0,-52.0,263.0,1780.0,364.0,799.0
665806504,11-11,3022.0,7426.0,6852.0,1104.0,-58.0,-70.0,-54.0,-51.0,385.0,1533.0,548.0,763.0
665812193,11-11,2788.0,7221.0,6580.0,908.0,-59.0,-69.0,-59.0,-52.0,516.0,1789.0,244.0,760.0
665810888,11-11,3022.0,7251.0,6317.0,986.0,-58.0,-68.0,-59.0,-51.0,355.0,1794.0,441.0,738.0
665810814,11-11,3139.0,7397.0,6522.0,986.0,-58.0,-68.0,-59.0,-52.0,175.0,1625.0,399.0,753.0
665806332,11-11,2827.0,7485.0,5907.0,2383.0,-58.0,-70.0,-61.0,-50.0,522.0,106.0,249.0,637.0
665806532,11-11,2866.0,7397.0,6414.0,986.0,-58.0,-69.0,-57.0,-51.0,368.0,1548.0,422.0,784.0
665809566,11-11,3022.0,7426.0,6493.0,1260.0,-58.0,-70.0,-59.0,-50.0,279.0,1667.0,449.0,610.0
665807136,11-11,2788.0,7514.0,6434.0,947.0,-58.0,-69.0,-59.0,-52.0,529.0,1586.0,288.0,786.0
665812043,11-11,2827.0,7280.0,6295.0,674.0,-59.0,-69.0,-54.0,-52.0,499.0,1722.0,582.0,922.0
665808083,11-11,2944.0,7602.0,6463.0,1025.0,-58.0,-69.0,-59.0,-52.0,329.0,1543.0,188.0,747.0
665807178,11-11,3061.0,7514.0,6492.0,1064.0,-59.0,-70.0,-59.0,-51.0,278.0,1647.0,256.0,722.0
665807852,11-11,3022.0,7485.0,6463.0,947.0,-58.0,-69.0,-57.0,-52.0,369.0,1662.0,439.0,777.0
665810269,11-11,2749.0,7368.0,6405.0,830.0,-58.0,-68.0,-57.0,-51.0,504.0,1736.0,691.0,834.0
665810504,11-11,3022.0,7456.0,6434.0,986.0,-58.0,-69.0,-59.0,-51.0,312.0,1654.0,608.0,740.0
665806688,11-11,2710.0,7426.0,6612.0,986.0,-59.0,-69.0,-59.0,-52.0,499.0,1746.0,273.0,781.0
665809537,11-11,2983.0,7514.0,6551.0,713.0,-58.0,-70.0,-59.0,-51.0,305.0,1682.0,227.0,872.0
665808698,11-11,3061.0,7397.0,6522.0,908.0,-58.0,-69.0,-59.0,-52.0,336.0,1742.0,430.0,794.0
665806646,11-11,2827.0,7514.0,6405.0,1143.0,-58.0,-70.0,-59.0,-51.0,529.0,1608.0,476.0,713.0
665806381,11-11,2671.0,6225.0,6434.0,947.0,-59.0,-74.0,-59.0,-52.0,512.0,2277.0,820.0,725.0
665812090,11-11,2905.0,7456.0,5878.0,908.0,-58.0,-69.0,-54.0,-48.0,306.0,1595.0,1010.0,760.0
665807838,11-11,,,6493.0,1025.0,,,-59.0,-52.0,,,537.0,708.0
665810799,11-11,3061.0,7309.0,6463.0,1025.0,-58.0,-68.0,-59.0,-52.0,450.0,1725.0,349.0,694.0
665812250,11-11,3022.0,7573.0,6522.0,830.0,-59.0,-69.0,-59.0,-52.0,250.0,1403.0,331.0,800.0
665807967,11-11,2983.0,7456.0,6610.0,869.0,-58.0,-69.0,-59.0,-52.0,305.0,1715.0,207.0,798.0
665807909,11-11,3061.0,7514.0,6434.0,908.0,-58.0,-68.0,-59.0,-52.0,303.0,1626.0,381.0,820.0
665811411,11-11,2866.0,7309.0,6405.0,1025.0,-58.0,-69.0,-59.0,-52.0,331.0,1726.0,538.0,705.0
665810489,11-11,2905.0,7426.0,6434.0,1025.0,-58.0,-69.0,-54.0,-50.0,443.0,1656.0,1068.0,665.0
665810990,11-11,3061.0,7339.0,6434.0,908.0,-58.0,-68.0,-59.0,-52.0,220.0,1713.0,386.0,786.0
665811793,11-11,2905.0,7456.0,6580.0,491.0,-58.0,-69.0,-59.0,-50.0,311.0,1636.0,345.0,1043.0
665811076,11-11,2827.0,7426.0,6375.0,908.0,-58.0,-69.0,-59.0,-52.0,420.0,1633.0,409.0,832.0
665810330,11-11,2788.0,7309.0,6551.0,869.0,-58.0,-68.0,-59.0,-52.0,436.0,1749.0,483.0,782.0
665811972,11-11,2983.0,7280.0,6414.0,918.0,-59.0,-69.0,-59.0,-52.0,280.0,1820.0,761.0,808.0
665808301,11-11,3061.0,7368.0,6493.0,908.0,-58.0,-68.0,-54.0,-52.0,336.0,1716.0,688.0,765.0
665810932,11-11,2749.0,7368.0,6492.0,908.0,-58.0,-68.0,-59.0,-52.0,481.0,1698.0,336.0,765.0
665809989,11-11,3022.0,7221.0,6522.0,947.0,-58.0,-68.0,-59.0,-52.0,300.0,1732.0,511.0,756.0
665808654,11-11,2905.0,7426.0,6405.0,869.0,-58.0,-68.0,-59.0,-51.0,485.0,1688.0,403.0,762.0
665809202,11-11,3022.0,7456.0,6434.0,869.0,-58.0,-69.0,-59.0,-53.0,720.0,1617.0,580.0,796.0
665807839,11-11,3061.0,7368.0,,,-58.0,-69.0,,,273.0,1678.0,,
665809087,11-11,2983.0,7339.0,6463.0,986.0,-58.0,-69.0,-59.0,-52.0,318.0,1789.0,877.0,727.0
665808361,11-11,2983.0,7544.0,6463.0,1025.0,-58.0,-68.0,-59.0,-52.0,477.0,1649.0,391.0,739.0
665809305,11-11,2275.0,7573.0,6463.0,908.0,-53.0,-68.0,-59.0,-52.0,1042.0,1597.0,489.0,792.0
665808462,11-11,2866.0,7632.0,6463.0,918.0,-58.0,-68.0,-59.0,-52.0,399.0,1587.0,333.0,797.0
665809667,11-11,3022.0,7309.0,6522.0,1038.0,-53.0,-69.0,-59.0,-49.0,316.0,1765.0,403.0,743.0
665808868,11-11,3061.0,7397.0,6434.0,908.0,-58.0,-69.0,-59.0,-53.0,379.0,1683.0,482.0,776.0
665807474,11-11,3100.0,7544.0,6346.0,1143.0,-58.0,-69.0,-59.0,-51.0,269.0,1593.0,414.0,679.0
665809042,11-11,2827.0,7544.0,6522.0,947.0,-58.0,-69.0,-59.0,-52.0,529.0,1649.0,552.0,745.0
665811047,11-11,2866.0,7368.0,6317.0,869.0,-58.0,-69.0,-59.0,-52.0,489.0,1719.0,481.0,784.0
665807337,11-11,2749.0,7456.0,6463.0,869.0,-55.0,-68.0,-59.0,-51.0,538.0,1692.0,420.0,779.0
665809770,11-11,2983.0,7368.0,6463.0,869.0,-58.0,-68.0,-59.0,-52.0,312.0,1678.0,582.0,811.0
665811942,11-11,2788.0,7426.0,6405.0,947.0,-59.0,-69.0,-59.0,-52.0,508.0,1591.0,358.0,789.0
665812074,11-11,2905.0,7397.0,5761.0,1501.0,-58.0,-69.0,-54.0,-48.0,311.0,1646.0,1384.0,633.0
665807981,11-11,2983.0,7602.0,6463.0,947.0,-58.0,-69.0,-59.0,-52.0,312.0,1582.0,249.0,764.0
665809798,11-11,3022.0,7251.0,6964.0,947.0,-58.0,-68.0,-57.0,-52.0,247.0,1698.0,575.0,791.0
665811836,11-11,2905.0,7456.0,6610.0,947.0,-59.0,-69.0,-59.0,-52.0,436.0,1654.0,225.0,777.0
665810208,11-11,2710.0,7397.0,6346.0,869.0,-59.0,-68.0,-59.0,-52.0,526.0,1647.0,591.0,800.0
665810770,11-11,2866.0,7397.0,6493.0,947.0,-58.0,-68.0,-59.0,-52.0,399.0,1626.0,407.0,734.0
665808798,11-11,2983.0,7485.0,6463.0,1025.0,-58.0,-69.0,-59.0,-53.0,462.0,1659.0,365.0,705.0
665809187,11-11,2905.0,7280.0,6610.0,830.0,-58.0,-69.0,-59.0,-52.0,488.0,1760.0,641.0,844.0
665808926,11-11,3061.0,7397.0,6610.0,869.0,-58.0,-69.0,-59.0,-52.0,348.0,1725.0,610.0,837.0
665811164,11-11,2749.0,7280.0,6671.0,830.0,-58.0,-69.0,-59.0,-52.0,534.0,1782.0,273.0,872.0
665810060,11-11,,,6405.0,869.0,,,-59.0,-52.0,,,664.0,828.0
665806786,11-11,2788.0,7397.0,6463.0,1143.0,-59.0,-71.0,-59.0,-51.0,386.0,1568.0,333.0,702.0
665808272,11-11,3061.0,7339.0,6617.0,908.0,-58.0,-68.0,-54.0,-52.0,379.0,1655.0,277.0,804.0
665810918,11-11,2905.0,7309.0,6522.0,1104.0,-58.0,-68.0,-59.0,-52.0,471.0,1649.0,372.0,683.0
665809028,11-11,2827.0,7397.0,6434.0,869.0,-58.0,-69.0,-59.0,-52.0,354.0,1683.0,627.0,792.0
665809843,11-11,2866.0,7514.0,6493.0,986.0,-53.0,-68.0,-59.0,-51.0,390.0,1586.0,613.0,765.0
665811287,11-11,2983.0,7456.0,6463.0,569.0,-58.0,-69.0,-57.0,-50.0,263.0,1597.0,311.0,1032.0
665807121,11-11,3061.0,7602.0,6551.0,947.0,-58.0,-69.0,-59.0,-52.0,272.0,1621.0,280.0,786.0
665807866,11-11,3061.0,7602.0,6522.0,1025.0,-58.0,-69.0,-59.0,-50.0,393.0,1564.0,520.0,676.0
665811720,11-11,2944.0,7397.0,6463.0,491.0,-53.0,-69.0,-59.0,-50.0,273.0,1566.0,370.0,1123.0
665809407,11-11,2905.0,7485.0,6463.0,1025.0,-58.0,-68.0,-55.0,-52.0,331.0,1600.0,451.0,691.0
665806369,11-11,2905.0,7016.0,6580.0,947.0,-58.0,-74.0,-60.0,-50.0,374.0,1623.0,1045.0,700.0
665810858,11-11,3100.0,7368.0,6434.0,1025.0,-58.0,-68.0,-59.0,-52.0,249.0,1680.0,386.0,736.0
665812000,11-11,2749.0,7339.0,6522.0,830.0,-59.0,-69.0,-59.0,-52.0,425.0,1655.0,293.0,834.0
665808549,11-11,3139.0,7485.0,6551.0,908.0,-58.0,-69.0,-54.0,-52.0,243.0,1639.0,647.0,836.0
665808433,11-11,2197.0,7426.0,6375.0,830.0,-53.0,-69.0,-59.0,-50.0,915.0,1650.0,355.0,745.0
665808810,11-11,,7368.0,6610.0,1104.0,,-69.0,-59.0,-53.0,,1716.0,420.0,701.0
665808911,11-11,2788.0,7544.0,6522.0,986.0,-58.0,-69.0,-59.0,-52.0,533.0,1632.0,544.0,738.0
665806420,11-11,2710.0,7573.0,6346.0,1025.0,-59.0,-70.0,-60.0,-52.0,517.0,1308.0,323.0,768.0
665810387,11-11,3061.0,7456.0,6434.0,1064.0,-54.0,-68.0,-59.0,-52.0,303.0,1615.0,614.0,694.0
665807767,11-11,2905.0,7602.0,6532.0,1182.0,-58.0,-69.0,-59.0,-52.0,543.0,1601.0,359.0,637.0
665807446,11-11,2905.0,7426.0,6493.0,986.0,-58.0,-69.0,-59.0,-51.0,311.0,1669.0,387.0,805.0
665806815,11-11,2788.0,7456.0,6463.0,1104.0,-55.0,-70.0,-59.0,-49.0,369.0,1518.0,241.0,689.0
665810222,11-11,3022.0,7280.0,6375.0,869.0,-58.0,-68.0,-59.0,-52.0,263.0,1723.0,584.0,782.0
665808684,11-11,3061.0,7280.0,6405.0,830.0,-58.0,-69.0,-59.0,-52.0,264.0,1838.0,410.0,800.0
665812278,11-11,2983.0,7485.0,6580.0,869.0,-59.0,-69.0,-59.0,-52.0,337.0,1536.0,334.0,818.0
665810120,11-11,2983.0,7280.0,6583.0,791.0,-58.0,-68.0,-59.0,-52.0,312.0,1684.0,612.0,847.0
665809116,11-11,2788.0,7514.0,6434.0,830.0,-58.0,-68.0,-59.0,-52.0,529.0,1606.0,563.0,829.0
665810004,11-11,2983.0,7397.0,6522.0,869.0,-58.0,-68.0,-59.0,-51.0,337.0,1664.0,530.0,800.0
665809275,11-11,3100.0,7602.0,6729.0,791.0,-58.0,-68.0,-59.0,-52.0,223.0,1484.0,518.0,852.0
665812395,11-11,2710.0,7251.0,6492.0,869.0,-58.0,-69.0,-59.0,-52.0,476.0,1756.0,270.0,803.0
665809057,11-11,2788.0,7456.0,6434.0,830.0,-58.0,-69.0,-59.0,-52.0,476.0,1673.0,751.0,829.0
665807562,11-11,2788.0,7544.0,6493.0,947.0,-58.0,-69.0,-60.0,-53.0,542.0,1613.0,839.0,766.0
665811913,11-11,2788.0,7485.0,6493.0,869.0,-59.0,-69.0,-59.0,-52.0,527.0,1623.0,254.0,793.0
665808625,11-11,2905.0,7485.0,6346.0,908.0,-59.0,-69.0,-59.0,-52.0,462.0,1641.0,401.0,776.0
665811454,11-11,3139.0,7426.0,6551.0,1064.0,-53.0,-69.0,-59.0,-52.0,160.0,1650.0,463.0,698.0
665808390,11-11,2905.0,7485.0,6434.0,830.0,-58.0,-69.0,-59.0,-52.0,504.0,1621.0,405.0,816.0
665806320,11-11,2788.0,7456.0,6463.0,2412.0,-59.0,-67.0,-60.0,-54.0,580.0,262.0,1126.0,257.0
665807604,11-11,2827.0,7397.0,6559.0,1064.0,-58.0,-69.0,-54.0,-52.0,522.0,1703.0,387.0,722.0
665811379,11-11,3022.0,7280.0,6642.0,869.0,-58.0,-69.0,-58.0,-52.0,259.0,1724.0,388.0,823.0
665807262,11-11,2671.0,7456.0,6463.0,1064.0,-58.0,-70.0,-59.0,-52.0,619.0,1634.0,314.0,688.0
665812351,11-11,1885.0,7426.0,6788.0,986.0,-53.0,-69.0,-57.0,-52.0,1253.0,1612.0,269.0,753.0
665808038,11-11,3139.0,7368.0,6610.0,947.0,-58.0,-69.0,-59.0,-53.0,252.0,1717.0,198.0,1141.0
665811957,11-11,2866.0,7280.0,6287.0,908.0,-59.0,-69.0,-59.0,-52.0,455.0,1760.0,420.0,823.0
665807662,11-11,2866.0,7573.0,6463.0,1025.0,-58.0,-69.0,-59.0,-52.0,399.0,1616.0,348.0,737.0
665808331,11-11,2983.0,7397.0,6522.0,530.0,-53.0,-68.0,-59.0,-50.0,491.0,1663.0,507.0,990.0
665811349,11-11,3022.0,7426.0,6493.0,752.0,-58.0,-69.0,-57.0,-52.0,279.0,1611.0,301.0,837.0
665810828,11-11,3022.0,7280.0,6405.0,869.0,-58.0,-69.0,-59.0,-52.0,313.0,1781.0,353.0,798.0
665809622,11-11,2944.0,7456.0,6405.0,1221.0,-58.0,-69.0,-59.0,-52.0,379.0,1558.0,465.0,644.0
665807677,11-11,3100.0,7544.0,7039.0,1143.0,-58.0,-69.0,-55.0,-52.0,256.0,1612.0,976.0,691.0
665811928,11-11,2710.0,7426.0,6551.0,791.0,-59.0,-69.0,-59.0,-52.0,524.0,1649.0,214.0,832.0
665807248,11-11,3061.0,7573.0,6346.0,947.0,-58.0,-69.0,-59.0,-52.0,292.0,1675.0,315.0,777.0
665806604,11-11,3061.0,7456.0,6346.0,1143.0,-58.0,-71.0,-59.0,-51.0,289.0,1559.0,462.0,716.0
665806800,11-11,3022.0,7602.0,6492.0,1143.0,-59.0,-70.0,-59.0,-50.0,311.0,1372.0,233.0,667.0
665808345,11-11,3100.0,7514.0,6492.0,908.0,-58.0,-68.0,-59.0,-52.0,261.0,1627.0,366.0,809.0
665808024,11-11,3139.0,7544.0,6383.0,1064.0,-58.0,-68.0,-54.0,-52.0,229.0,1670.0,316.0,719.0
665810708,11-11,2827.0,7339.0,6119.0,1064.0,-58.0,-68.0,-54.0,-52.0,415.0,1694.0,731.0,671.0
665809173,11-11,2866.0,7456.0,6493.0,947.0,-58.0,-69.0,-59.0,-52.0,368.0,1673.0,680.0,804.0
665808882,11-11,3061.0,7544.0,6405.0,830.0,-58.0,-69.0,-59.0,-53.0,266.0,1648.0,678.0,832.0
665807232,11-11,3100.0,7632.0,6493.0,1064.0,-58.0,-69.0,-59.0,-48.0,242.0,1625.0,233.0,965.0
665812222,11-11,2827.0,7456.0,6580.0,752.0,-58.0,-69.0,-59.0,-52.0,455.0,1520.0,258.0,866.0
665811469,11-11,3022.0,7251.0,6463.0,986.0,-58.0,-69.0,-59.0,-52.0,401.0,1795.0,466.0,743.0
665811749,11-11,2866.0,7339.0,6405.0,791.0,-58.0,-69.0,-59.0,-52.0,347.0,1673.0,379.0,834.0
665810723,11-11,3139.0,7368.0,6375.0,869.0,-58.0,-69.0,-59.0,-52.0,215.0,1718.0,395.0,800.0
665810046,11-11,2983.0,7426.0,6610.0,947.0,-58.0,-68.0,-59.0,-52.0,424.0,1533.0,513.0,759.0
665811334,11-11,3022.0,7339.0,6112.0,908.0,-58.0,-69.0,-54.0,-52.0,279.0,1713.0,1083.0,825.0
665809828,11-11,2983.0,7368.0,6493.0,869.0,-58.0,-68.0,-59.0,-52.0,376.0,1641.0,513.0,798.0
665808069,11-11,2827.0,7514.0,6287.0,908.0,-58.0,-69.0,-59.0,-52.0,560.0,1645.0,263.0,763.0
665808375,11-11,3022.0,7339.0,6671.0,908.0,-58.0,-69.0,-59.0,-52.0,343.0,1750.0,488.0,763.0
665811148,11-11,2866.0,7456.0,6375.0,947.0,-58.0,-69.0,-59.0,-51.0,516.0,1659.0,374.0,791.0
665811178,11-11,2827.0,7280.0,6493.0,830.0,-58.0,-69.0,-59.0,-52.0,526.0,1820.0,296.0,821.0
665809479,11-11,2905.0,7719.0,6522.0,986.0,-58.0,-69.0,-59.0,-52.0,378.0,1563.0,975.0,683.0
665809551,11-11,2749.0,7485.0,6969.0,908.0,-58.0,-70.0,-54.0,-50.0,575.0,1679.0,693.0,746.0
665807517,11-11,3139.0,7368.0,6700.0,1064.0,-59.0,-69.0,-58.0,-52.0,309.0,1717.0,328.0,734.0
665811646,11-11,3100.0,7339.0,6551.0,1735.0,-58.0,-69.0,-59.0,-47.0,224.0,1635.0,401.0,617.0
665809421,11-11,2866.0,7368.0,6346.0,1064.0,-58.0,-69.0,-59.0,-51.0,535.0,1639.0,432.0,707.0
665808127,11-11,2905.0,7397.0,6493.0,1064.0,-58.0,-69.0,-59.0,-52.0,369.0,1625.0,343.0,715.0
665811662,11-11,3061.0,7192.0,6463.0,1025.0,-58.0,-69.0,-59.0,-52.0,348.0,1784.0,508.0,708.0
665809901,11-11,3100.0,7426.0,,1104.0,-58.0,-68.0,,-51.0,256.0,1610.0,,696.0
665810401,11-11,2983.0,7280.0,6434.0,1025.0,-58.0,-68.0,-59.0,-52.0,331.0,1781.0,611.0,705.0
665811091,11-11,2944.0,7426.0,6346.0,947.0,-58.0,-68.0,-59.0,-52.0,451.0,1669.0,428.0,759.0
665808897,11-11,3100.0,7368.0,6688.0,830.0,-58.0,-69.0,-60.0,-53.0,206.0,1756.0,493.0,829.0
665812381,11-11,2983.0,7280.0,6434.0,869.0,-58.0,-69.0,-59.0,-52.0,381.0,1780.0,275.0,842.0
665811884,11-11,2866.0,7251.0,6559.0,1304.0,-54.0,-69.0,-59.0,-52.0,366.0,1756.0,351.0,908.0
665811616,11-11,2983.0,7368.0,6551.0,1182.0,-58.0,-69.0,-59.0,-52.0,393.0,1639.0,314.0,583.0
665810564,11-11,2314.0,7456.0,6463.0,830.0,-53.0,-68.0,-59.0,-52.0,885.0,1597.0,485.0,814.0
665807880,11-11,2314.0,7426.0,6522.0,1025.0,-52.0,-69.0,-59.0,-50.0,927.0,1669.0,404.0,745.0
665808840,11-11,3022.0,7514.0,6434.0,908.0,-58.0,-69.0,-59.0,-52.0,329.0,1646.0,563.0,811.0
665810134,11-11,2827.0,7485.0,6434.0,869.0,-58.0,-68.0,-54.0,-52.0,485.0,1603.0,1296.0,840.0
665812207,11-11,3022.0,7368.0,6317.0,908.0,-59.0,-69.0,-58.0,-52.0,261.0,1696.0,390.0,836.0
665810416,11-11,2827.0,7368.0,6493.0,947.0,-58.0,-69.0,-59.0,-52.0,473.0,1600.0,587.0,736.0
665812442,11-11,3022.0,7397.0,6493.0,859.0,-58.0,-69.0,-58.0,-52.0,286.0,1663.0,290.0,823.0
665812028,11-11,2944.0,7339.0,6493.0,830.0,-59.0,-69.0,-59.0,-52.0,342.0,1694.0,228.0,800.0
665809608,11-11,2788.0,7514.0,6346.0,1182.0,-58.0,-69.0,-59.0,-51.0,546.0,1609.0,558.0,628.0
665810178,11-11,2983.0,7485.0,6375.0,830.0,-58.0,-68.0,-59.0,-52.0,424.0,1582.0,584.0,844.0
665808640,11-11,3061.0,7368.0,6434.0,947.0,-58.0,-69.0,-59.0,-52.0,348.0,1776.0,324.0,769.0
665808229,11-11,1963.0,7397.0,6522.0,908.0,-51.0,-68.0,-59.0,-52.0,1225.0,1681.0,257.0,796.0
665809102,11-11,2827.0,7485.0,6522.0,859.0,-58.0,-68.0,-59.0,-52.0,526.0,1639.0,548.0,825.0
665809945,11-11,3061.0,7339.0,6522.0,908.0,-58.0,-68.0,-59.0,-52.0,289.0,1674.0,552.0,806.0
665809594,11-11,2983.0,7544.0,6493.0,1260.0,-58.0,-70.0,-57.0,-51.0,331.0,1572.0,475.0,631.0
665807923,11-11,2749.0,7339.0,6434.0,1065.0,-58.0,-69.0,-59.0,-52.0,561.0,1750.0,295.0,691.0
665807996,11-11,3022.0,7514.0,6610.0,947.0,-58.0,-69.0,-59.0,-52.0,311.0,1664.0,182.0,774.0
665809495,11-11,2788.0,7544.0,6580.0,830.0,-58.0,-70.0,-59.0,-52.0,492.0,1706.0,509.0,786.0
665811425,11-11,3061.0,7397.0,6580.0,1025.0,-58.0,-69.0,-59.0,-52.0,365.0,1682.0,441.0,734.0
665810519,11-11,2827.0,7397.0,6580.0,986.0,-58.0,-68.0,-59.0,-52.0,472.0,1643.0,492.0,787.0
665808098,11-11,3061.0,7632.0,6492.0,1026.0,-58.0,-69.0,-59.0,-52.0,336.0,1529.0,309.0,711.0
665811556,11-11,2471.0,7339.0,6463.0,491.0,-53.0,-69.0,-59.0,-50.0,821.0,1673.0,366.0,1011.0
665807824,11-11,3061.0,7661.0,6610.0,1025.0,-58.0,-69.0,-59.0,-52.0,379.0,1513.0,370.0,735.0
665812514,11-11,2749.0,7514.0,6317.0,947.0,-59.0,-69.0,-59.0,-51.0,592.0,1585.0,256.0,750.0
665808187,11-11,3100.0,7632.0,6405.0,830.0,-58.0,-68.0,-59.0,-52.0,405.0,1509.0,287.0,829.0
665810903,11-11,3022.0,7309.0,6492.0,947.0,-58.0,-68.0,-59.0,-52.0,375.0,1725.0,337.0,748.0
665806902,11-11,3022.0,7661.0,6522.0,947.0,-59.0,-69.0,-59.0,-53.0,385.0,1494.0,319.0,779.0
665812164,11-11,2866.0,7456.0,6700.0,752.0,-58.0,-69.0,-59.0,-52.0,331.0,1654.0,323.0,899.0
665807205,11-11,2749.0,7397.0,6551.0,1182.0,-58.0,-70.0,-59.0,-52.0,523.0,1649.0,258.0,653.0
665810300,11-11,3061.0,7397.0,6522.0,1035.0,-58.0,-69.0,-59.0,-51.0,365.0,1665.0,516.0,782.0
665807503,11-11,3022.0,7573.0,6405.0,986.0,-58.0,-69.0,-59.0,-52.0,343.0,1655.0,326.0,733.0
665809742,11-11,2788.0,7456.0,6493.0,1025.0,-58.0,-68.0,-59.0,-52.0,369.0,1540.0,463.0,702.0
665808940,11-11,2944.0,7485.0,6492.0,830.0,-58.0,-69.0,-59.0,-52.0,437.0,1716.0,573.0,800.0
665808563,11-11,2905.0,7544.0,6405.0,908.0,-58.0,-69.0,-59.0,-52.0,485.0,1633.0,382.0,825.0
665806448,11-11,3022.0,7456.0,6551.0,830.0,-59.0,-68.0,-59.0,-51.0,375.0,1444.0,265.0,741.0
665806771,11-11,2671.0,7485.0,6463.0,1064.0,-59.0,-70.0,-59.0,-52.0,587.0,1486.0,351.0,722.0
665806674,11-11,3022.0,7544.0,6463.0,947.0,-58.0,-69.0,-57.0,-51.0,343.0,1688.0,326.0,777.0
665808713,11-11,,7339.0,,,,-69.0,,,,1789.0,,
665808316,11-11,2866.0,7456.0,6642.0,830.0,-58.0,-68.0,-57.0,-52.0,519.0,1615.0,500.0,786.0
665811364,11-11,2905.0,7397.0,6346.0,1064.0,-58.0,-69.0,-59.0,-52.0,349.0,1606.0,336.0,691.0
665811484,11-11,2788.0,7368.0,6493.0,1221.0,-58.0,-69.0,-59.0,-53.0,480.0,1678.0,452.0,529.0
665809449,11-11,2710.0,7456.0,6551.0,908.0,-58.0,-69.0,-59.0,-52.0,583.0,1789.0,467.0,765.0
665807648,11-11,2866.0,7339.0,6493.0,1025.0,-58.0,-69.0,-58.0,-52.0,481.0,1692.0,345.0,734.0
665807005,11-11,2866.0,7632.0,6610.0,1103.0,-58.0,-69.0,-59.0,-52.0,352.0,1490.0,244.0,686.0
665809711,11-11,2944.0,7251.0,6453.0,1006.0,-58.0,-69.0,-59.0,-52.0,484.0,1736.0,498.0,751.0
665811033,11-11,2710.0,7251.0,6530.0,1025.0,-58.0,-69.0,-54.0,-52.0,570.0,1775.0,377.0,708.0
665811119,11-11,2983.0,7514.0,6493.0,830.0,-58.0,-68.0,-57.0,-52.0,437.0,1607.0,362.0,861.0
665808825,11-11,3022.0,7602.0,6405.0,830.0,-58.0,-69.0,-59.0,-53.0,306.0,1582.0,456.0,844.0
665806858,11-11,3022.0,7573.0,6354.0,1768.0,-58.0,-68.0,-59.0,-52.0,343.0,1577.0,439.0,443.0
665812322,11-11,3022.0,7339.0,6639.0,830.0,-58.0,-69.0,-59.0,-52.0,230.0,1634.0,158.0,831.0
665809231,11-11,3022.0,7397.0,6434.0,986.0,-58.0,-69.0,-54.0,-52.0,286.0,1722.0,878.0,738.0
665810284,11-11,2749.0,7661.0,6463.0,986.0,-59.0,-69.0,-59.0,-51.0,424.0,1458.0,604.0,789.0
665809900,11-11,,,6612.0,,,,-57.0,,,,561.0,
665811573,11-11,2788.0,7339.0,6735.0,889.0,-58.0,-69.0,-55.0,-52.0,529.0,1635.0,494.0,784.0
665806344,11-11,2827.0,5551.0,6375.0,869.0,-57.0,-68.0,-59.0,-50.0,580.0,2311.0,209.0,823.0
665809915,11-11,2866.0,7397.0,6434.0,830.0,-58.0,-68.0,-59.0,-52.0,491.0,1626.0,482.0,829.0
665812014,11-11,2827.0,7397.0,6434.0,830.0,-59.0,-69.0,-59.0,-52.0,420.0,1627.0,275.0,844.0
665807721,11-11,2983.0,7632.0,6639.0,947.0,-58.0,-68.0,-59.0,-52.0,460.0,1569.0,391.0,774.0
665809522,11-11,3022.0,7339.0,6434.0,830.0,-58.0,-70.0,-57.0,-51.0,311.0,1692.0,325.0,829.0
665811735,11-11,3100.0,7397.0,6434.0,908.0,-58.0,-69.0,-59.0,-52.0,242.0,1665.0,372.0,792.0
665809335,11-11,2275.0,7251.0,6405.0,752.0,-53.0,-68.0,-59.0,-52.0,867.0,1717.0,528.0,837.0
665808727,11-11,2944.0,7339.0,6034.0,889.0,-58.0,-69.0,-54.0,-52.0,329.0,1731.0,1045.0,823.0
665807692,11-11,2827.0,7573.0,6493.0,1025.0,-58.0,-68.0,-59.0,-52.0,533.0,1577.0,274.0,751.0
665810430,11-11,2197.0,7368.0,6492.0,947.0,-52.0,-68.0,-59.0,-52.0,1078.0,1639.0,449.0,745.0
665809364,11-11,2827.0,7602.0,6580.0,1143.0,-58.0,-70.0,-59.0,-52.0,438.0,1504.0,315.0,637.0
