timeStemp,Label,Dist_mm_1,Dist_mm_2,Dist_mm_3,Dist_mm_4,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Std_mm_1,Std_mm_2,Std_mm_3,Std_mm_4,SSID_1,BSSID_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,Succ_4,Att_4,Rate_4
665859625,11-5,3680.0,1058.0,4378.0,3948.0,-65.0,-63.0,-65.0,-62.0,432.0,248.0,1243.0,1069.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862873,11-5,3680.0,902.0,4222.0,3831.0,-65.0,-61.0,-60.0,-61.0,400.0,82.0,1363.0,1043.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665863480,11-5,3602.0,941.0,4300.0,3831.0,-65.0,-61.0,-61.0,-61.0,424.0,58.0,1286.0,1097.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857975,11-5,3680.0,1019.0,4339.0,3831.0,-66.0,-63.0,-64.0,-61.0,370.0,82.0,1297.0,1065.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665863210,11-5,3758.0,941.0,4339.0,3831.0,-65.0,-61.0,-63.0,-61.0,386.0,123.0,1280.0,1111.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860071,11-5,3641.0,980.0,4378.0,3831.0,-65.0,-63.0,-64.0,-61.0,375.0,82.0,1277.0,1123.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665861686,11-5,3563.0,1029.0,4300.0,3831.0,-65.0,-61.0,-64.0,-61.0,472.0,449.0,1297.0,1069.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860174,11-5,3563.0,999.0,4183.0,3792.0,-65.0,-63.0,-64.0,-60.0,484.0,105.0,1358.0,1137.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862824,11-5,3602.0,980.0,4183.0,3753.0,-65.0,-61.0,-64.0,-61.0,455.0,103.0,1329.0,1093.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858228,11-5,3563.0,902.0,4456.0,3792.0,-65.0,-61.0,-65.0,-62.0,442.0,106.0,1252.0,1090.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859891,11-5,3641.0,902.0,4339.0,3870.0,-65.0,-63.0,-65.0,-61.0,431.0,103.0,1277.0,1083.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862520,11-5,3641.0,980.0,4495.0,3948.0,-65.0,-62.0,-64.0,-61.0,370.0,97.0,1174.0,1069.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665863603,11-5,3641.0,1019.0,4612.0,3870.0,-65.0,-62.0,-63.0,-61.0,440.0,136.0,1129.0,1045.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862294,11-5,3680.0,902.0,4378.0,3831.0,-65.0,-62.0,-64.0,-61.0,398.0,106.0,1265.0,1069.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665861701,11-5,4276.0,980.0,4105.0,3753.0,-65.0,-61.0,-64.0,-61.0,672.0,123.0,1482.0,1151.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862670,11-5,3602.0,862.0,4183.0,3792.0,-65.0,-61.0,-64.0,-61.0,462.0,89.0,1428.0,1144.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857930,11-5,3524.0,941.0,4339.0,3831.0,-66.0,-62.0,-65.0,-60.0,488.0,145.0,1321.0,1051.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858288,11-5,3680.0,862.0,4573.0,3948.0,-64.0,-61.0,-63.0,-62.0,380.0,164.0,1191.0,1003.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665863195,11-5,3719.0,941.0,4808.0,3948.0,-65.0,-61.0,-63.0,-60.0,470.0,132.0,1091.0,1057.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862580,11-5,3524.0,1019.0,4769.0,3831.0,-65.0,-62.0,-64.0,-61.0,480.0,76.0,1084.0,1036.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858949,11-5,3641.0,980.0,4534.0,3831.0,-64.0,-63.0,-65.0,-61.0,385.0,138.0,1211.0,1128.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860023,11-5,3449.0,1019.0,4534.0,3909.0,-65.0,-63.0,-60.0,-61.0,497.0,82.0,1189.0,1013.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858459,11-5,3680.0,980.0,4378.0,3948.0,-65.0,-61.0,-65.0,-61.0,416.0,116.0,1243.0,1052.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859459,11-5,3602.0,1019.0,4066.0,3870.0,-56.0,-62.0,-64.0,-61.0,501.0,99.0,1443.0,1051.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857961,11-5,3563.0,902.0,4144.0,3909.0,-65.0,-62.0,-65.0,-60.0,476.0,151.0,1309.0,1058.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857852,11-5,3641.0,902.0,4694.0,3870.0,-67.0,-62.0,-65.0,-59.0,431.0,74.0,1255.0,1034.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858594,11-5,3680.0,941.0,4066.0,3831.0,-65.0,-61.0,-64.0,-62.0,403.0,115.0,1430.0,1082.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862595,11-5,3524.0,941.0,4460.0,3988.0,-65.0,-62.0,-62.0,-61.0,457.0,123.0,1463.0,1047.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858060,11-5,3641.0,1019.0,3988.0,3900.0,-66.0,-63.0,-64.0,-61.0,414.0,116.0,1455.0,1037.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858861,11-5,3563.0,941.0,4144.0,3831.0,-64.0,-63.0,-64.0,-62.0,442.0,97.0,1362.0,1057.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665861840,11-5,3641.0,999.0,4808.0,3909.0,-65.0,-61.0,-64.0,-60.0,426.0,86.0,1091.0,1046.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862308,11-5,3524.0,1019.0,4964.0,3948.0,-65.0,-62.0,-64.0,-61.0,500.0,74.0,1028.0,1052.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860704,11-5,3563.0,980.0,4925.0,3870.0,-66.0,-61.0,-65.0,-61.0,517.0,82.0,1038.0,1049.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859006,11-5,3641.0,980.0,4925.0,3948.0,-65.0,-62.0,-65.0,-62.0,400.0,85.0,1003.0,1043.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665863377,11-5,3641.0,941.0,4730.0,3909.0,-65.0,-61.0,-63.0,-61.0,579.0,124.0,1100.0,1046.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862457,11-5,3641.0,999.0,4808.0,3948.0,-65.0,-62.0,-64.0,-61.0,462.0,103.0,1036.0,1053.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857698,11-5,3680.0,1019.0,4417.0,3831.0,-65.0,-60.0,-64.0,-61.0,396.0,89.0,1216.0,1084.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858273,11-5,3847.0,1019.0,4847.0,3948.0,-65.0,-61.0,-65.0,-62.0,413.0,109.0,984.0,998.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859669,11-5,3641.0,1019.0,4222.0,3948.0,-65.0,-63.0,-65.0,-61.0,416.0,74.0,1369.0,1022.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859740,11-5,3719.0,911.0,4027.0,3987.0,-65.0,-63.0,-65.0,-61.0,429.0,43.0,1476.0,1049.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665863588,11-5,3602.0,901.0,4222.0,3870.0,-65.0,-63.0,-63.0,-61.0,474.0,121.0,1363.0,1040.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862934,11-5,3410.0,980.0,4573.0,4027.0,-65.0,-61.0,-64.0,-61.0,549.0,97.0,1212.0,1030.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857838,11-5,3641.0,980.0,4730.0,3948.0,-65.0,-61.0,-64.0,-59.0,400.0,86.0,1087.0,1065.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665863328,11-5,3719.0,1019.0,5241.0,3870.0,-65.0,-62.0,-63.0,-61.0,429.0,74.0,937.0,1055.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859430,11-5,3680.0,980.0,4573.0,3909.0,-65.0,-63.0,-64.0,-61.0,380.0,106.0,1151.0,1035.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862428,11-5,3563.0,980.0,4300.0,3909.0,-65.0,-62.0,-64.0,-61.0,472.0,123.0,1300.0,1026.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857673,11-5,3563.0,1019.0,4456.0,3987.0,-67.0,-64.0,-61.0,-59.0,484.0,82.0,1161.0,989.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857867,11-5,3563.0,941.0,4261.0,3675.0,-65.0,-63.0,-65.0,-60.0,495.0,83.0,1263.0,1164.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859548,11-5,3641.0,1029.0,4811.0,3870.0,-65.0,-63.0,-65.0,-61.0,419.0,97.0,1149.0,1019.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858504,11-5,3602.0,1029.0,4339.0,3948.0,-65.0,-61.0,-65.0,-61.0,720.0,74.0,1300.0,1028.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860511,11-5,3680.0,999.0,4772.0,3909.0,-64.0,-61.0,-65.0,-62.0,398.0,116.0,1205.0,1066.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665862536,11-5,3602.0,999.0,4222.0,3870.0,-65.0,-62.0,-62.0,-61.0,470.0,82.0,1383.0,1038.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665858548,11-5,3563.0,1019.0,4261.0,3948.0,-56.0,-60.0,-65.0,-61.0,499.0,109.0,1331.0,1069.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665861500,11-5,3641.0,855.0,4222.0,3909.0,-65.0,-61.0,-64.0,-61.0,457.0,236.0,1379.0,1030.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860440,11-5,3563.0,980.0,4144.0,3831.0,-66.0,-62.0,-65.0,-61.0,495.0,105.0,1405.0,1084.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860425,11-5,3563.0,970.0,4105.0,3948.0,-66.0,-62.0,-66.0,-60.0,529.0,106.0,1423.0,1002.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665861515,11-5,3680.0,999.0,4183.0,3792.0,-65.0,-61.0,-64.0,-61.0,411.0,115.0,1314.0,1130.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665860481,11-5,3602.0,882.0,4105.0,3831.0,-64.0,-62.0,-64.0,-61.0,459.0,88.0,1396.0,1082.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665859312,11-5,3524.0,1029.0,4144.0,3948.0,-65.0,-62.0,-62.0,-62.0,490.0,146.0,1434.0,1038.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857989,11-5,3641.0,999.0,4105.0,3870.0,-66.0,-63.0,-64.0,-61.0,440.0,103.0,1408.0,1049.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665857722,11-5,3563.0,999.0,4183.0,3988.0,,,-64.0,,517.0,131.0,1371.0,1031.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
665861273,11-5,3254.0,1019.0,4183.0,3870.0,-64.0,-61.0,-60.0,-61.0,682.0,90.0,1400.0,1066.0,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,7.0,8.0,87.5
