Timestamp,Label,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4
1767084353441,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-536,667,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8642,1803,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,1844,2356,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,8632,1137
1767084353676,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-224,309,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8134,1878,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,4618,1132,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8476,301
1767084353864,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-888,634,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6806,2520,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,1883,2428,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8359,1439
1767084354043,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,-68,330,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,11962,187,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3875,1567,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8301,1584
1767084354260,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,-68,324,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,8408,489,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,1496,2620,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8418,1413
1767084354501,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-458,565,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,8291,529,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,1610,2576,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8594,1270
1767084354700,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-185,318,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,8408,412,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,4696,1140,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8749,1224
1767084354903,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-732,603,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8408,631,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,1883,2503,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,8720,1229
1767084355108,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-302,400,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7353,389,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,2078,2285,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,8652,1224
1767084355310,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-537,487,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,8173,65,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,1961,2335,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8476,1502
1767084355515,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-536,547,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,9228,952,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2743,2210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8476,1309
1767084355735,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-615,640,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,8759,1057,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2625,984,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8564,1318
1767084355926,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,-185,362,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,9541,600,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,2039,2660,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8632,1374
1767084356157,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-732,629,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9521,1105,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,2039,2367,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8652,1390
1767084356356,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-458,488,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8252,285,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,2664,1797,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8623,1328
1767084356538,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,-341,408,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6963,505,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,1922,2442,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8418,1429
1767084356771,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-224,363,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7705,455,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,2000,2424,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8564,1341
1767084356977,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-615,646,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6533,1888,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,1961,2377,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8594,212
1767084357188,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-146,315,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,6611,1840,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,2000,2384,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8301,1448
1767084357366,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,-419,474,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7119,1571,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,1922,2137,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,8691,1309
1767084357615,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,-537,619,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8603,942,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,1883,1394,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8506,1389
1767084357823,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,-615,602,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,8838,2292,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,2118,2212,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8652,1314
1767084358060,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-263,433,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6923,438,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,2313,2758,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8779,1252
1767084358247,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-33,435,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8965,450,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,1464,2521,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8652,1337
1767084358443,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-185,348,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8799,1725,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,2000,2460,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8535,1624
1767084358633,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-185,123,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,12539,571,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,1951,312,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8603,1286
1767084358865,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-146,385,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,13828,107,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,1922,2442,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8623,1425
1767084359070,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-419,285,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8681,1829,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,2000,2433,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8418,1247
1767084359253,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-146,1484,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8799,1564,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,1922,2335,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8535,1781
1767084359482,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-458,486,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8799,2605,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4969,1060,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8506,1445
1767084359697,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-401,423,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7002,2123,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3993,1319,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8506,1485
1767084359915,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-185,184,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9384,1492,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4735,292,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8476,1272
1767084360109,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-185,400,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,7822,654,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3524,1604,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8535,1168
1767084360321,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-341,466,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9424,1630,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3289,1403,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8535,1409
1767084360500,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-341,485,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,7617,1012,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3094,1582,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8564,1460
1767084360733,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-185,335,MCSLab RTT AP2,24:29:34:e1:ef:d4,-82,15175,102,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3953,1680,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8476,170
1767084360931,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-380,440,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,11894,72,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3840,776,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8828,1264
1767084361121,1-8,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-302,1587,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,9228,1674,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,4539,2195,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8506,1333
1767084393363,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-615,384,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8213,253,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,6317,429,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8975,140
1767084393564,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-576,296,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6650,516,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5438,547,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,9580,1098
1767084393760,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-615,468,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5869,714,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5614,300,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8887,328
1767084393981,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-771,405,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,6064,581,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5487,1210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9124,1532
1767084394185,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-654,462,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6416,530,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3328,1727,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8760,1710
1767084394409,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-732,125,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6533,1643,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3328,889,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8447,2646
1767084394632,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-849,459,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6298,785,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4344,915,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8564,2177
1767084394859,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-654,460,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6103,573,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3094,1365,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8447,2134
1767084395043,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-615,424,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6884,2043,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,4784,1679,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9385,946
1767084395244,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-810,386,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6142,657,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1298,5233,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8525,1865
1767084395473,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-849,331,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6611,376,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,2938,1713,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7939,2234
1767084395679,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-380,214,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6572,597,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,2668,2089,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9346,1230
1767084395884,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-615,145,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6884,274,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3485,1780,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,9307,1274
1767084396071,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-458,182,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6728,369,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3211,1772,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7744,1638
1767084396304,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-497,159,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,7939,109,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3211,1761,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8057,1833
1767084396510,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-380,115,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6220,667,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3485,1794,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8682,523
1767084396735,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-458,149,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8173,2094,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3172,1847,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8564,570
1767084396937,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-615,214,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7275,317,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3016,1870,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8928,1777
1767084397111,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-654,202,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,10087,211,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3250,1727,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8174,604
1767084397363,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-693,303,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,6884,342,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3563,1699,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8057,1746
1767084397567,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-849,369,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6455,667,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,2821,2169,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8564,1791
1767084397762,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-810,323,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7431,99,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3172,1983,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8955,591
1767084397968,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-615,286,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6181,1869,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3563,1541,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8369,584
1767084398178,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-654,280,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6025,1093,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3680,1638,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8017,881
1767084398373,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-966,480,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6142,765,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3602,1845,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,9541,1168
1767084398599,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-732,499,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6259,730,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,3367,1896,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8369,767
1767084398814,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-693,240,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6416,1804,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,5946,490,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8525,419
1767084399023,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-51,-463,175,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,6533,530,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3602,1766,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8213,1014
1767084399236,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,-693,428,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7392,1158,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5282,1113,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,8330,494
1767084399441,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-654,206,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7861,271,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,5136,1837,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8291,611
1767084399645,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-146,1007,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6220,838,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3250,1709,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8408,692
1767084399851,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-654,278,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7705,960,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3133,1844,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8525,439
1767084400055,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-615,159,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7353,1034,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3133,1984,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9648,420
1767084400234,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-654,263,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7314,1140,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3289,1906,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8096,514
1767084400467,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-693,283,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7705,1624,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3133,1752,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8330,1243
1767084400677,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-576,257,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7900,577,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5008,1287,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8603,561
1767084400894,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-537,182,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7705,836,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3094,1874,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7666,838
1767084401079,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-615,238,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6494,685,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3289,1878,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8369,1560
1767084401305,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-497,264,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,2279,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5516,984,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8643,1514
1767084401528,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-263,224,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7822,1396,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4657,1275,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8799,678
1767084401704,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-576,151,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7783,823,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3680,1503,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8447,634
1767084401926,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-615,362,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8330,1072,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,5477,956,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8564,342
1767084402135,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-497,339,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7744,1498,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3797,1483,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8799,1409
1767084402343,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-497,345,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,1104,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3797,1470,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,8369,2332
1767084402552,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-497,378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7353,1217,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3485,1653,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,8369,2071
1767084402769,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-615,393,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7431,1143,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,3367,1959,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8682,1460
1767084402947,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-458,280,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7548,1112,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3446,1627,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8916,1094
1767084403183,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-654,428,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7314,1358,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3563,1628,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8447,1497
1767084403386,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-732,437,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7158,2521,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3368,1752,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,8291,1687
1767084403576,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-810,534,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6845,2557,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3406,1718,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,9033,1316
1767084403779,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-849,472,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6885,2472,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3289,1596,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,8408,1693
1767084404014,1-9,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-888,488,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7236,2424,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3407,1694,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8213,2075
